Flora e Funga do Brasil ID,Família,Nome Científico,Categoria de Risco,Ano de Avaliação,Houve Reavaliação,Ficha de Avaliação
101432,Malpighiaceae,Peixotoa gardneri C.E.Anderson,DD,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/101432
101429,Malpighiaceae,Peixotoa anadenanthera C.E.Anderson,CR,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/101429
101440,Malpighiaceae,Amorimia velutina W.R.Anderson,DD,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/101440
10144,Moraceae,Ficus lagoensis C.C.Berg & Carauta,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/10144
10145,Moraceae,Ficus laureola Warb. ex C.C.Berg & Carauta,VU,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/10145
101458,Malpighiaceae,Byrsonima onishiana W.R.Anderson,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/101458
101463,Fabaceae,"Luetzelburgia harleyi D.B.O.S.Cardoso, L.P.Queiroz & H.C.Lima",CR,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/101463
101465,Fabaceae,"Luetzelburgia neurocarpa D.B.O.S.Cardoso, L.P.Queiroz & H.C.Lima",CR,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/101465
101482,Amaranthaceae,Amaranthus rosengurtii Hunz.,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/101482
101464,Fabaceae,"Luetzelburgia purpurea D.B.O.S.Cardoso, L.P.Queiroz & H.C.Lima",LC,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/101464
101483,Malpighiaceae,Camarea humifusa W.R.Anderson,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/101483
101492,Malpighiaceae,Byrsonima hirsuta W.R.Anderson,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/101492
101526,Symplocaceae,Symplocos microstyla Aranha et al.,CR,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/101526
10152,Moraceae,Ficus adhatodifolia Schott in Spreng.,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/10152
10153,Moraceae,Ficus broadwayi Urb.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10153
101538,Malpighiaceae,Blepharandra angustifolia (Kunth) W.R.Anderson,DD,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/101538
101539,Malpighiaceae,Byrsonima luetzelburgii Steyerm.,DD,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/101539
101533,Calyceraceae,Acicarpha tribuloides Juss.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/101533
10155,Moraceae,Ficus castellviana Dugand,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10155
10154,Moraceae,Ficus calyptroceras (Miq.) Miq.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10154
10158,Moraceae,Ficus cyclophylla (Miq.) Miq.,NT,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10158
101612,Amaranthaceae,Pfaffia minarum Pedersen,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/101612
10161,Moraceae,Ficus eximia Schott,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10161
101621,Melastomataceae,Miconia baumgratziana R.Goldenb. & C.V.Martin,LC,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/101621
101620,Microteaceae,Microtea papilosa Marchior. & J.C.Siqueira,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/101620
101631,Symplocaceae,Symplocos incrassata Aranha,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/101631
101624,Symplocaceae,Symplocos bidana Aranha,NT,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/101624
10165,Moraceae,Ficus hirsuta Schott,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10165
10169,Moraceae,Ficus mathewsii (Miq.) Miq.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10169
10175,Moraceae,Ficus pakkensis Standl.,VU,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10175
10166,Moraceae,Ficus holosericea Schott,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/10166
10183,Moraceae,Helicostylis tomentosa (Poepp. & Endl.) Rusby,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10183
10185,Moraceae,Maclura brasiliensis (Mart.) Endl.,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10185
10188,Moraceae,Pseudolmedia hirtula Kuhlm.,VU,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10188
10192,Moraceae,Sorocea guilleminiana Gaudich.,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10192
10177,Moraceae,Ficus pulchella Schott,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10177
10200,Myristicaceae,Virola officinalis Warb.,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/10200
10215,Primulaceae,Cybianthus gracillimus (Warm.) Mez,CR,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/10215
102176,Symplocaceae,Symplocos saxatilis Aranha et al.,CR,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/102176
10198,Myristicaceae,Virola bicuhyba (Schott ex Spreng.) Warb.,EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10198
102181,Gesneriaceae,Sphaerorrhiza burchellii (S.M.Phillips) Roalson & Boggan,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102181
102206,Melastomataceae,Mouriri arenicola Morley,CR,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/102206
102214,Melastomataceae,Meriania neblinensis Wurdack,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/102214
102217,Acanthaceae,Aphelandra margaritae É.Morren,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102217
102242,Orobanchaceae,Agalinis schwackeana (Diels) V.C.Souza & Giul.,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102242
101190,Fabaceae,Vicia tephrosioides Vogel,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/101190
102244,Orobanchaceae,Agalinis itambensis V.C.Souza & S.I.Elias,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102244
102243,Orobanchaceae,Agalinis brachyphylla (Cham. & Schltdl.) D'Arcy,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102243
102180,Gesneriaceae,Sphaerorrhiza sarmentiana (Gardner ex Hook.) Roalson & Boggan,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102180
102253,Orobanchaceae,Agalinis nana S.I.Elias & V.C.Souza,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102253
102260,Orobanchaceae,Esterhazya nanuzae V.C.Souza,EN,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/102260
10226,Primulaceae,Myrsine cipoensis M.F.Freitas & Kin.-Gouv.,DD,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/10226
102252,Orobanchaceae,Agalinis angustifolia (Mart.) D'Arcy,NT,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102252
102261,Orobanchaceae,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102261
102262,Orobanchaceae,Physocalyx major Mart.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102262
102268,Plantaginaceae,Angelonia eriostachys Benth.,NT,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102268
102269,Plantaginaceae,Angelonia pratensis Gardner ex Benth.,EN,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/102269
102266,Plantaginaceae,Angelonia alternifolia V.C.Souza,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102266
102277,Melastomataceae,Votomita monadelpha (Ducke) Morley,CR,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/102277
10227,Primulaceae,Myrsine congesta (Sw.) Pipoly,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10227
102278,Melastomataceae,Votomita orbinaxia Morley,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/102278
102299,Melastomataceae,Mouriri froesii Morley,VU,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/102299
102303,Vochysiaceae,Callisthene inundata O.L.Bueno et al.,EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/102303
102308,Fabaceae,Swartzia parvipetala (R.S.Cowan) Mansano,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/102308
102307,Solanaceae,Bouchetia anomala (Miers) Britton & Rusby,NT,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102307
10231,Primulaceae,Myrsine glazioviana Warm.,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10231
102310,Solanaceae,Calibrachoa humilis (R.E.Fr.) Stehmann & Semir,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102310
102336,Solanaceae,Cestrum tubulosum Sendtn.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102336
102342,Asteraceae,Dendrophorbium catharinense (Dusén ex Cabrera) C.Jeffrey,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102342
102347,Solanaceae,Nierembergia pinifolia Miers,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102347
102331,Melastomataceae,Merianthera sipolisii (Glaz. & Cogn.) Wurdack,VU,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/102331
102349,Asteraceae,Dendrophorbium glaziovii (Baker) C.Jeffrey,NT,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/102349
102351,Asteraceae,Dendrophorbium pluricephalum (Cabrera) C.Jeffrey,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102351
10236,Primulaceae,Myrsine loefgrenii (Mez) Imkhan.,LC,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/10236
102378,Asteraceae,Graphistylis cuneifolia (Gardner) B.Nord.,CR,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/102378
102353,Solanaceae,Petunia exserta Stehmann,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102353
102389,Piperaceae,Peperomia riparia Yunck.,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102389
10240,Primulaceae,Myrsine rubra M.F.Freitas & Kin.-Gouv.,NT,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/10240
102403,Fabaceae,Swartzia juruana Torke,CR,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/102403
102423,Symplocaceae,Symplocos insolita Aranha et al.,CR,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/102423
1023,Rutaceae,Spiranthera odoratissima A.St.-Hil.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/1023
102432,Fabaceae,Swartzia emarginata (Ducke) Torke,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/102432
10244,Primulaceae,Myrsine villosissima Mart.,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10244
102441,Melastomataceae,Miconia capixaba R.Goldenb.,EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/102441
10248,Primulaceae,Stylogyne leptantha (Miq.) Mez,EN,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/10248
102469,Crassulaceae,Crassula peduncularis (Sm.) Meigen,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102469
102482,Fabaceae,Swartzia psilonema Harms,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/102482
102484,Podostemaceae,Mourera weddelliana Tul.,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102484
102502,Apiaceae,Eryngium corallinum Mathias & Constance,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102502
102503,Apiaceae,Eryngium divaricatum Hook. & Arn.,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102503
102504,Apiaceae,Eryngium dorae Norman,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102504
102508,Apiaceae,Eryngium falcifolium Irgang,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102508
102507,Apiaceae,Eryngium ekmanii H.Wolff,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102507
102509,Apiaceae,Eryngium glaziovianum Urb.,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102509
102512,Apiaceae,Eryngium ramboanum Mathias & Constance,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102512
102510,Apiaceae,Eryngium koehneanum Urb.,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102510
102513,Apiaceae,Eryngium stenophyllum Urb.,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102513
102522,Cactaceae,Discocactus ferricola Buining & Brederoo,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102522
102528,Cactaceae,Echinopsis calochlora K.Schum.,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102528
10253,Primulaceae,Stylogyne sordida Mez,CR,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/10253
102531,Cactaceae,Echinopsis oxygona (Link) Zucc. ex Pfeiff.,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102531
102559,Cactaceae,Frailea buenekeri W.R.Abraham,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102559
102563,Cactaceae,Frailea schilinzkyana (F.Haage ex K.Schum.) Britton & Rose,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102563
102565,Cactaceae,Parodia buiningii (Buxb.) N.P.Taylor,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102565
102566,Cactaceae,Parodia concinna (Monv.) N.P.Taylor,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102566
102569,Cactaceae,Parodia herteri (Werderm.) N.P.Taylor,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102569
102574,Cactaceae,Cipocereus pleurocarpus F.Ritter,NT,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/102574
102589,Melastomataceae,Lithobium cordatum Bong.,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102589
10258,Myrtaceae,Accara elegans (DC.) Landrum,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10258
10264,Myrtaceae,Calycolpus australis Landrum,EN,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/10264
10265,Myrtaceae,Calycolpus legrandii Mattos,VU,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10265
102814,Polygalaceae,Securidaca acuminata A.St.-Hil. & Moq.,DD,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/102814
102858,Solanaceae,Solanum eitenii Agra,CR,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/102858
102914,Santalaceae,Acanthosyris paulo-alvinii G.M. Barroso,CR,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/102914
102930,Poaceae,Aristida constricta Longhi-Wagner,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102930
102981,Apiaceae,Eryngium ombrophilum Dusén & H.Wolff,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102981
103027,Aristolochiaceae,Aristolochia curviflora Malme,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103027
103038,Aristolochiaceae,Aristolochia odora Steud.,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103038
103040,Aristolochiaceae,Aristolochia raja Mart. & Zucc.,EN,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/103040
103054,Apiaceae,Eryngium dusenii H.Wolff,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103054
103055,Apiaceae,Eryngium smithii Mathias & Constance,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103055
103058,Apiaceae,Apium prostratum Labill. ex Vent.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103058
10262,Myrtaceae,Blepharocalyx salicifolius (Kunth) O.Berg,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10262
103077,Apiaceae,Eryngium urbanianum H.Wolff,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103077
103078,Apiaceae,Eryngium zosterifolium H.Wolff,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103078
103090,Apiaceae,Lilaeopsis brasiliensis (Glaz.) Affolter,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103090
10309,Myrtaceae,Campomanesia anemonea Landrum,VU,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/10309
10310,Myrtaceae,Campomanesia aromatica (Aubl.) Griseb.,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10310
103096,Polygonaceae,Coccoloba bullata R.A.Howard,VU,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/103096
10313,Myrtaceae,Campomanesia espiritosantensis Landrum,EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10313
10314,Myrtaceae,Campomanesia eugenioides (Cambess.) D.Legrand ex Landrum,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10314
103150,Bromeliaceae,Quesnelia koltesii Amorim & Leme,LC,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/103150
103151,Bromeliaceae,Quesnelia clavata Amorim & Leme,LC,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/103151
103155,Melastomataceae,Miconia cinchonifolia DC.,LC,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/103155
10317,Myrtaceae,Campomanesia hirsuta Gardner,VU,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10317
103170,Polygalaceae,Acanthocladus brasiliensis (A.St.-Hil. & Moq.) Klotzsch ex Hassk.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103170
103171,Polygalaceae,Acanthocladus pulcherrimus (Kuhlm.) J.F.B.Pastore & D.B.O.S.Cardoso,NT,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/103171
103172,Polygalaceae,Acanthocladus scleroxylon (Ducke) B.Eriksen & B.Ståhl,DD,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/103172
103173,Polygalaceae,Acanthocladus santosii (Wurdack) J.F.B.Pastore & D.B.O.S.Cardoso,EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/103173
103174,Plantaginaceae,Plantago commersoniana Decne. & Barnéoud,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103174
103180,Plantaginaceae,Plantago turficola Rahn,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103180
10318,Myrtaceae,Campomanesia laurifolia Gardner,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10318
10321,Myrtaceae,Campomanesia lundiana (Kiaersk.) Mattos,DD,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10321
103225,Malvaceae,Sterculia curiosa (Vell.) Taroda,LC,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/103225
102464,Malpighiaceae,Stigmaphyllon matogrossense C.E.Anderson,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/102464
10322,Myrtaceae,Campomanesia macrobracteolata Landrum,EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10322
103228,Asteraceae,Acmella pusilla (Hook. & Arn.) R.K.Jansen,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103228
103229,Asteraceae,Acmella serratifolia R.K.Jansen,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103229
10323,Myrtaceae,Campomanesia neriiflora (O.Berg) Nied.,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10323
10324,Myrtaceae,Campomanesia phaea (O.Berg) Landrum,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10324
10326,Myrtaceae,Campomanesia pubescens (Mart. ex DC.) O.Berg,LC,2022,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10326
10325,Myrtaceae,Campomanesia prosthecesepala Kiaersk.,DD,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10325
103285,Fabaceae,Senegalia piauhiensis (Benth.) Seigler & Ebinger,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/103285
10329,Myrtaceae,Campomanesia rufa (O.Berg) Nied.,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10329
10327,Myrtaceae,Campomanesia reitziana D.Legrand,NT,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10327
10330,Myrtaceae,Campomanesia schlechtendaliana (O.Berg) Nied.,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10330
10332,Myrtaceae,Campomanesia simulans M.L.Kawas.,NT,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/10332
10331,Myrtaceae,Campomanesia sessiliflora (O.Berg) Mattos,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/10331
103335,Quiinaceae,Quiina berryi J.V.Schneid. & Zizka,LC,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/103335
103333,Marcgraviaceae,Marcgraviastrum cuneifolium (Gardner) Bedell,NT,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/103333
103337,Quiinaceae,Quiina piresii J.V.Schneid. & Zizka,DD,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/103337
103336,Quiinaceae,Quiina cidiana J.V.Schneid. & Zizka,DD,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/103336
10337,Myrtaceae,Curitiba prismatica (D.Legrand) Salywon & Landrum,VU,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/10337
103377,Euphorbiaceae,Croton campanulatus Caruzo & Cordeiro,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/103377
103389,Metteniusaceae,Emmotum harleyi R.Duno,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/103389
10339,Myrtaceae,Eugenia acutata Miq.,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/10339
10340,Myrtaceae,Eugenia adenantha O.Berg,LC,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/10340
103400,Sapindaceae,Talisia chartacea Acev.-Rodr.,LC,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/103400
103415,Malvaceae,Sterculia duckei E.L.Taylor ex J.A.C.Silva & M.F.Freitas,LC,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/103415
103422,Sapindaceae,Matayba sylvatica (Casar.) Radlk.,LC,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/103422
103423,Sapindaceae,Matayba punctata (Cambess.) Radlk.,NT,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/103423
103424,Sapindaceae,Matayba cristae Reitz,VU,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/103424
103426,Vochysiaceae,Vochysia venulosa Warm.,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/103426
10335,Myrtaceae,Campomanesia xanthocarpa (Mart.) O.Berg,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10335
103443,Sapindaceae,Serjania acuminata Radlk.,DD,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/103443
103446,Siparunaceae,Siparuna ficoides Renner & Hausner,EN,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/103446
103458,Malvaceae,Christiana macrodon Toledo,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/103458
10346,Myrtaceae,Eugenia augustana Kiaersk.,DD,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10346
103282,Fabaceae,Senegalia mattogrossensis (Malme) Seigler & Ebinger,LC,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/103282
103470,Vochysiaceae,Vochysia discolor Warm.,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/103470
10348,Myrtaceae,Eugenia bacopari D.Legrand,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/10348
103483,Asteraceae,Disynaphia ericoides (DC.) R.M.King & H.Rob.,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103483
10344,Myrtaceae,Eugenia arenaria Cambess.,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/10344
103477,Sapindaceae,Tripterodendron filicifolium Radlk.,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/103477
103485,Fabaceae,Swartzia manausensis Torke,LC,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/103485
103487,Asteraceae,Symphyopappus casarettoi B.L.Rob.,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103487
10349,Myrtaceae,Eugenia badia O.Berg,DD,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/10349
10350,Myrtaceae,Eugenia bahiana Mattos,DD,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/10350
103489,Asteraceae,Symphyopappus lymansmithii B.L.Rob.,NT,2019,Sim,https://dados.cncflora.jbrj.gov.br/ficha/103489
103515,Sapindaceae,Serjania tenuis Radlk.,VU,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/103515
103518,Sapindaceae,Serjania hatschbachii Ferrucci,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/103518
10351,Myrtaceae,Eugenia bahiensis DC.,LC,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/10351
103519,Sapindaceae,Serjania fluminensis Acev.-Rodr.,EN,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/103519
